Site ID,M35/1382
Site Name,Pump 4 Potable
Site ID,SampleID,Collection Date,Measurement,Value,Units
"M35/1382","20212112","04-Mar 2021 13:00pm","Sulphate","4.800","mg/L"
"M35/1382","20212112","04-Mar 2021 13:00pm","Sum of anions","1.230","meq/L"
"M35/1382","20212112","04-Mar 2021 13:00pm","Sum of cations","1.250","meq/L"
"M35/1382","20212112","04-Mar 2021 13:00pm","Total Coliforms","<1.00","number/100mL"
"M35/1382","20212112","04-Mar 2021 13:00pm","Water Temperature (Field)","12.7","C"
"M35/1382","20206917","08-Dec 2020 08:00am","Alkalinity, Total","50.0","g/m3 as CaCO3"
"M35/1382","20206917","08-Dec 2020 08:00am","Bicarbonate","61.000","mg/L  at 25°C"
"M35/1382","20206917","08-Dec 2020 08:00am","Calcium, Dissolved","17.200","mg/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Chloride","3.400","mg/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Conductivity","12.3","mS/m"
"M35/1382","20206917","08-Dec 2020 08:00am","Conductivity (Field)","11.78","mS/m"
"M35/1382","20206917","08-Dec 2020 08:00am","Difference in Ion Balance","0.510","%"
"M35/1382","20206917","08-Dec 2020 08:00am","Dissolved Oxygen","8.470","mg/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Dissolved Oxygen Saturation","81.200","%"
"M35/1382","20206917","08-Dec 2020 08:00am","E. coli","<1","MPN/100mL"
"M35/1382","20206917","08-Dec 2020 08:00am","Hardness, Total","50.000","g/m3 as CaCO3"
"M35/1382","20206917","08-Dec 2020 08:00am","Magnesium, Dissolved","1.790","mg/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Nitrate Nitrogen","0.500","mg/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Oxidation Reduction Potential","185.000","mV"
"M35/1382","20206917","08-Dec 2020 08:00am","pH","7.6",""
"M35/1382","20206917","08-Dec 2020 08:00am","pH (Field)","7.05",""
"M35/1382","20206917","08-Dec 2020 08:00am","Potassium, Dissolved","0.920","mg/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Silica, Reactive","12.700","mg/L  as SiO2"
"M35/1382","20206917","08-Dec 2020 08:00am","Sodium, Dissolved","5.100","mg/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Sulphate","5.300","mg/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Sum of anions","1.240","meq/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Sum of cations","1.250","meq/L"
"M35/1382","20206917","08-Dec 2020 08:00am","Total Coliforms","<1.00","number/100mL"
"M35/1382","20206917","08-Dec 2020 08:00am","Water Temperature (Field)","12.7","C"
"M35/1382","20204865","10-Sep 2020 10:30am","Alkalinity, Total","51.0","g/m3 as CaCO3"
"M35/1382","20204865","10-Sep 2020 10:30am","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Bicarbonate","63.000","mg/L  at 25°C"
"M35/1382","20204865","10-Sep 2020 10:30am","Bromide","<0.050","g/m3"
"M35/1382","20204865","10-Sep 2020 10:30am","Calcium, Dissolved","18.000","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Chloride","3.300","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Conductivity","13.0","mS/m"
"M35/1382","20204865","10-Sep 2020 10:30am","Conductivity (Field)","12.58","mS/m"
"M35/1382","20204865","10-Sep 2020 10:30am","Difference in Ion Balance","0.630","%"
"M35/1382","20204865","10-Sep 2020 10:30am","Dissolved Oxygen","9.380","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Dissolved Oxygen Saturation","89.900","%"
"M35/1382","20204865","10-Sep 2020 10:30am","Dissolved Reactive Phosphorus","0.0039","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","E. coli","<1","MPN/100mL"
"M35/1382","20204865","10-Sep 2020 10:30am","Fluoride","0.070","g/m3"
"M35/1382","20204865","10-Sep 2020 10:30am","Hardness, Total","53.000","g/m3 as CaCO3"
"M35/1382","20204865","10-Sep 2020 10:30am","Iron, Dissolved","<0.020","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Magnesium, Dissolved","2.000","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Manganese, Dissolved","<0.0005","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Nitrate Nitrogen","0.710","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Nitrate-N Nitrite-N","0.710","g/m3"
"M35/1382","20204865","10-Sep 2020 10:30am","Nitrite Nitrogen","<0.002","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Oxidation Reduction Potential","185.300","mV"
"M35/1382","20204865","10-Sep 2020 10:30am","pH","7.2",""
"M35/1382","20204865","10-Sep 2020 10:30am","pH (Field)","6.36",""
"M35/1382","20204865","10-Sep 2020 10:30am","Potassium, Dissolved","0.910","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Silica, Reactive","13.300","mg/L  as SiO2"
"M35/1382","20204865","10-Sep 2020 10:30am","Sodium, Dissolved","5.100","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Sulphate","5.400","mg/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Sum of anions","1.290","meq/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Sum of cations","1.310","meq/L"
"M35/1382","20204865","10-Sep 2020 10:30am","Total Coliforms","<1.00","number/100mL"
"M35/1382","20204865","10-Sep 2020 10:30am","Water Temperature (Field)","13.2","C"
"M35/1382","20203336","15-Jun 2020 10:30am","Alkalinity, Total","50.0","g/m3 as CaCO3"
"M35/1382","20203336","15-Jun 2020 10:30am","Bicarbonate","61.000","mg/L  at 25°C"
"M35/1382","20203336","15-Jun 2020 10:30am","Calcium, Dissolved","17.500","mg/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Chloride","2.500","mg/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Conductivity","12.6","mS/m"
"M35/1382","20203336","15-Jun 2020 10:30am","Conductivity (Field)","12.35","mS/m"
"M35/1382","20203336","15-Jun 2020 10:30am","Difference in Ion Balance","2.800","%"
"M35/1382","20203336","15-Jun 2020 10:30am","Dissolved Oxygen","8.480","mg/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Dissolved Oxygen Saturation","80.700","%"
"M35/1382","20203336","15-Jun 2020 10:30am","E. coli","<1","MPN/100mL"
"M35/1382","20203336","15-Jun 2020 10:30am","Hardness, Total","53.000","g/m3 as CaCO3"
"M35/1382","20203336","15-Jun 2020 10:30am","Magnesium, Dissolved","2.200","mg/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Nitrate Nitrogen","0.580","mg/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Oxidation Reduction Potential","169.100","mV"
"M35/1382","20203336","15-Jun 2020 10:30am","pH","7.2",""
"M35/1382","20203336","15-Jun 2020 10:30am","pH (Field)","6.47",""
"M35/1382","20203336","15-Jun 2020 10:30am","Potassium, Dissolved","0.930","mg/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Silica, Reactive","12.700","mg/L  as SiO2"
"M35/1382","20203336","15-Jun 2020 10:30am","Sodium, Dissolved","5.100","mg/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Sulphate","5.000","mg/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Sum of anions","1.220","meq/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Sum of cations","1.300","meq/L"
"M35/1382","20203336","15-Jun 2020 10:30am","Total Coliforms","<1.00","number/100mL"
"M35/1382","20203336","15-Jun 2020 10:30am","Water Temperature (Field)","13.3","C"
"M35/1382","20202036","04-Mar 2020 09:40am","Alkalinity, Total","51.0","g/m3 as CaCO3"
"M35/1382","20202036","04-Mar 2020 09:40am","Bicarbonate","62.000","mg/L  at 25°C"
"M35/1382","20202036","04-Mar 2020 09:40am","Calcium, Dissolved","15.800","mg/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Chloride","3.400","mg/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Conductivity","12.7","mS/m"
"M35/1382","20202036","04-Mar 2020 09:40am","Conductivity (Field)","12.56","mS/m"
"M35/1382","20202036","04-Mar 2020 09:40am","Difference in Ion Balance","3.600","%"
"M35/1382","20202036","04-Mar 2020 09:40am","Dissolved Oxygen","8.240","mg/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Dissolved Oxygen Saturation","77.500","%"
"M35/1382","20202036","04-Mar 2020 09:40am","E. coli","<1","MPN/100mL"
"M35/1382","20202036","04-Mar 2020 09:40am","Hardness, Total","47.000","g/m3 as CaCO3"
"M35/1382","20202036","04-Mar 2020 09:40am","Magnesium, Dissolved","1.850","mg/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Nitrate Nitrogen","0.440","mg/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Oxidation Reduction Potential","244.100","mV"
"M35/1382","20202036","04-Mar 2020 09:40am","pH","7.5",""
"M35/1382","20202036","04-Mar 2020 09:40am","pH (Field)","6.38",""
"M35/1382","20202036","04-Mar 2020 09:40am","Potassium, Dissolved","0.840","mg/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Silica, Reactive","12.000","mg/L  as SiO2"
"M35/1382","20202036","04-Mar 2020 09:40am","Sodium, Dissolved","4.700","mg/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Sulphate","4.600","mg/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Sum of anions","1.250","meq/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Sum of cations","1.170","meq/L"
"M35/1382","20202036","04-Mar 2020 09:40am","Total Coliforms","<1.00","number/100mL"
"M35/1382","20202036","04-Mar 2020 09:40am","Water Temperature (Field)","12.9","C"
"M35/1382","20197862","16-Dec 2019 08:30am","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/1382","20197862","16-Dec 2019 08:30am","Bicarbonate","64.000","mg/L  at 25°C"
"M35/1382","20197862","16-Dec 2019 08:30am","Calcium, Dissolved","19.400","mg/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Chloride","3.700","mg/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Conductivity","13.5","mS/m"
"M35/1382","20197862","16-Dec 2019 08:30am","Conductivity (Field)","13.18","mS/m"
"M35/1382","20197862","16-Dec 2019 08:30am","Difference in Ion Balance","3.000","%"
"M35/1382","20197862","16-Dec 2019 08:30am","Dissolved Oxygen","8.340","mg/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Dissolved Oxygen Saturation","79.700","%"
"M35/1382","20197862","16-Dec 2019 08:30am","E. coli","<1","MPN/100mL"
"M35/1382","20197862","16-Dec 2019 08:30am","Hardness, Total","57.000","g/m3 as CaCO3"
"M35/1382","20197862","16-Dec 2019 08:30am","Magnesium, Dissolved","2.100","mg/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Nitrate Nitrogen","0.620","mg/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Oxidation Reduction Potential","195.300","mV"
"M35/1382","20197862","16-Dec 2019 08:30am","pH","7.1",""
"M35/1382","20197862","16-Dec 2019 08:30am","pH (Field)","6.44",""
"M35/1382","20197862","16-Dec 2019 08:30am","Potassium, Dissolved","0.910","mg/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Silica, Reactive","12.900","mg/L  as SiO2"
"M35/1382","20197862","16-Dec 2019 08:30am","Sodium, Dissolved","5.300","mg/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Sulphate","5.200","mg/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Sum of anions","1.310","meq/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Sum of cations","1.390","meq/L"
"M35/1382","20197862","16-Dec 2019 08:30am","Total Coliforms","<1.00","number/100mL"
"M35/1382","20197862","16-Dec 2019 08:30am","Water Temperature (Field)","13.1","C"
"M35/1382","20195433","05-Sep 2019 13:20pm","Alkalinity, Total","52.0","g/m3 as CaCO3"
"M35/1382","20195433","05-Sep 2019 13:20pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Bicarbonate","64.000","mg/L  at 25°C"
"M35/1382","20195433","05-Sep 2019 13:20pm","Boron, Dissolved","0.023","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Bromide","0.013","g/m3"
"M35/1382","20195433","05-Sep 2019 13:20pm","Calcium, Dissolved","19.300","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Chloride","3.600","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Conductivity","13.1","mS/m"
"M35/1382","20195433","05-Sep 2019 13:20pm","Conductivity (Field)","11.57","mS/m"
"M35/1382","20195433","05-Sep 2019 13:20pm","Copper, Dissolved","0.0006","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Difference in Ion Balance","3.100","%"
"M35/1382","20195433","05-Sep 2019 13:20pm","Dissolved Oxygen","8.250","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Dissolved Oxygen Saturation","79.800","%"
"M35/1382","20195433","05-Sep 2019 13:20pm","Dissolved Reactive Phosphorus","0.0033","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","E. coli","<1","MPN/100mL"
"M35/1382","20195433","05-Sep 2019 13:20pm","Hardness, Total","57.000","g/m3 as CaCO3"
"M35/1382","20195433","05-Sep 2019 13:20pm","Iron, Dissolved","<0.020","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Magnesium, Dissolved","2.200","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Manganese, Dissolved","<0.0005","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Nitrate Nitrogen","0.720","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Oxidation Reduction Potential","187.400","mV"
"M35/1382","20195433","05-Sep 2019 13:20pm","pH","7.1",""
"M35/1382","20195433","05-Sep 2019 13:20pm","pH (Field)","7.90",""
"M35/1382","20195433","05-Sep 2019 13:20pm","Potassium, Dissolved","0.910","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Silica, Reactive","12.100","mg/L  as SiO2"
"M35/1382","20195433","05-Sep 2019 13:20pm","Sodium, Dissolved","5.200","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Sulphate","5.100","mg/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Sum of anions","1.310","meq/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Sum of cations","1.390","meq/L"
"M35/1382","20195433","05-Sep 2019 13:20pm","Total Coliforms","<1.00","number/100mL"
"M35/1382","20195433","05-Sep 2019 13:20pm","Water Temperature (Field)","12.9","C"
"M35/1382","20195433","05-Sep 2019 13:20pm","Zinc, Dissolved","0.003","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Alkalinity, Total","53.0","g/m3 as CaCO3"
"M35/1382","20192368","11-Mar 2019 09:30am","Bicarbonate","65.000","mg/L  at 25°C"
"M35/1382","20192368","11-Mar 2019 09:30am","Calcium, Dissolved","18.500","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Chloride","3.500","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Conductivity","12.9","mS/m"
"M35/1382","20192368","11-Mar 2019 09:30am","Conductivity (Field)","12.80","mS/m"
"M35/1382","20192368","11-Mar 2019 09:30am","Difference in Ion Balance","1.450","%"
"M35/1382","20192368","11-Mar 2019 09:30am","Dissolved Oxygen","8.660","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Dissolved Oxygen Saturation","84.600","%"
"M35/1382","20192368","11-Mar 2019 09:30am","E. coli","<1","MPN/100mL"
"M35/1382","20192368","11-Mar 2019 09:30am","Hardness, Total","54.000","g/m3 as CaCO3"
"M35/1382","20192368","11-Mar 2019 09:30am","Magnesium, Dissolved","1.940","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Nitrate Nitrogen","0.500","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Oxidation Reduction Potential","183.700","mV"
"M35/1382","20192368","11-Mar 2019 09:30am","pH","7.1",""
"M35/1382","20192368","11-Mar 2019 09:30am","pH (Field)","6.19",""
"M35/1382","20192368","11-Mar 2019 09:30am","Potassium, Dissolved","0.900","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Silica, Reactive","12.500","mg/L  as SiO2"
"M35/1382","20192368","11-Mar 2019 09:30am","Sodium, Dissolved","5.300","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Sulphate","4.700","mg/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Sum of anions","1.300","meq/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Sum of cations","1.340","meq/L"
"M35/1382","20192368","11-Mar 2019 09:30am","Total Coliforms","<1.00","number/100mL"
"M35/1382","20192368","11-Mar 2019 09:30am","Water Temperature (Field)","14.3","C"
"M35/1382","20187152","04-Dec 2018 08:15am","Alkalinity, Total","51.0","g/m3 as CaCO3"
"M35/1382","20187152","04-Dec 2018 08:15am","Bicarbonate","62.000","mg/L  at 25°C"
"M35/1382","20187152","04-Dec 2018 08:15am","Calcium, Dissolved","17.900","mg/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Chloride","3.800","mg/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Conductivity","12.9","mS/m"
"M35/1382","20187152","04-Dec 2018 08:15am","Conductivity (Field)","13.03","mS/m"
"M35/1382","20187152","04-Dec 2018 08:15am","Difference in Ion Balance","2.400","%"
"M35/1382","20187152","04-Dec 2018 08:15am","Dissolved Oxygen","8.430","mg/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Dissolved Oxygen Saturation","91.900","%"
"M35/1382","20187152","04-Dec 2018 08:15am","E. coli","<1","MPN/100mL"
"M35/1382","20187152","04-Dec 2018 08:15am","Hardness, Total","53.000","g/m3 as CaCO3"
"M35/1382","20187152","04-Dec 2018 08:15am","Magnesium, Dissolved","2.100","mg/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Nitrate Nitrogen","0.470","mg/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Oxidation Reduction Potential","227.400","mV"
"M35/1382","20187152","04-Dec 2018 08:15am","pH","6.9",""
"M35/1382","20187152","04-Dec 2018 08:15am","pH (Field)","6.70",""
"M35/1382","20187152","04-Dec 2018 08:15am","Potassium, Dissolved","0.970","mg/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Silica, Reactive","12.900","mg/L  as SiO2"
"M35/1382","20187152","04-Dec 2018 08:15am","Sodium, Dissolved","5.500","mg/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Sulphate","4.800","mg/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Sum of anions","1.270","meq/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Sum of cations","1.330","meq/L"
"M35/1382","20187152","04-Dec 2018 08:15am","Total Coliforms","<1.00","number/100mL"
"M35/1382","20187152","04-Dec 2018 08:15am","Water Temperature (Field)","13.2","C"
"M35/1382","20185121","05-Sep 2018 14:00pm","Alkalinity, Total","47.0","g/m3 as CaCO3"
"M35/1382","20185121","05-Sep 2018 14:00pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Bicarbonate","58.000","mg/L  at 25°C"
"M35/1382","20185121","05-Sep 2018 14:00pm","Boron, Dissolved","0.021","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Bromide","0.013","g/m3"
"M35/1382","20185121","05-Sep 2018 14:00pm","Calcium, Dissolved","16.900","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Chloride","4.600","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Conductivity","12.5","mS/m"
"M35/1382","20185121","05-Sep 2018 14:00pm","Conductivity (Field)","12.36","mS/m"
"M35/1382","20185121","05-Sep 2018 14:00pm","Difference in Ion Balance","0.860","%"
"M35/1382","20185121","05-Sep 2018 14:00pm","Dissolved Oxygen","8.240","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Dissolved Oxygen Saturation","76.800","%"
"M35/1382","20185121","05-Sep 2018 14:00pm","Dissolved Reactive Phosphorus","0.0018","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","E. coli","<1","MPN/100mL"
"M35/1382","20185121","05-Sep 2018 14:00pm","Hardness, Total","50.000","g/m3 as CaCO3"
"M35/1382","20185121","05-Sep 2018 14:00pm","Iron, Dissolved","<0.020","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Magnesium, Dissolved","1.900","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Manganese, Dissolved","<0.0005","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Nitrate Nitrogen","0.640","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Oxidation Reduction Potential","266.600","mV"
"M35/1382","20185121","05-Sep 2018 14:00pm","pH","7.3",""
"M35/1382","20185121","05-Sep 2018 14:00pm","pH (Field)","6.40",""
"M35/1382","20185121","05-Sep 2018 14:00pm","Potassium, Dissolved","0.960","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Silica, Reactive","11.800","mg/L  as SiO2"
"M35/1382","20185121","05-Sep 2018 14:00pm","Sodium, Dissolved","5.100","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Sulphate","5.000","mg/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Sum of anions","1.230","meq/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Sum of cations","1.250","meq/L"
"M35/1382","20185121","05-Sep 2018 14:00pm","Total Coliforms","<1.00","number/100mL"
"M35/1382","20185121","05-Sep 2018 14:00pm","Water Temperature (Field)","13.0","C"
"M35/1382","183880810","06-Sep 2017 15:30pm","Alkalinity, Total","44.0","g/m3 as CaCO3"
"M35/1382","183880810","06-Sep 2017 15:30pm","Ammoniacal Nitrogen","<0.010","mg/L"
"M35/1382","183880810","06-Sep 2017 15:30pm","Bicarbonate","53.000","mg/L  at 25°C"
"M35/1382","183880810","06-Sep 2017 15:30pm","Boron, Dissolved","0.022","mg/L"
"M35/1382","183880810","06-Sep 2017 15:30pm","Bromide","<0.050","g/m3"
"M35/1382","183880810","06-Sep 2017 15:30pm","Calcium, Dissolved","16.300","mg/L"
"M35/1382","183880810","06-Sep 2017 15:30pm","Chloride","4.800","mg/L"
"M35/1382","183880810","06-Sep 2017 15:30pm","Conductivity","12.5","mS/m"
"M35/1382","183880810","06-Sep 2017 15:30pm","Conductivity (Field)","12.40","mS/m"
